id,user_name,gender,comment,date
1515,Влас Теймуразович Ильин,ayol,Kartani yangilash uchun ko'p vaqt ketdi,2024-05-19
1516,Фомичева Марфа Феликсовна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-02-15
1517,Мария Робертовна Ситникова,ayol,Norozi,2024-06-15
1518,Калашников Поликарп Герасимович,ayol,"Hisobim bloklandi, yordam bering iltimos",2025-02-25
1519,Захаров Прокл Жоресович,erkak,Norozi,2024-12-04
1520,Емельянов Станислав Авдеевич,erkak,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-05-21
1521,Кириллов Богдан Брониславович,erkak,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2025-01-02
1522,Таисия Артемовна Шилова,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-06-05
1523,тов. Захаров Севастьян Бориславович,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2024-05-04
1524,Агафонова Евфросиния Юльевна,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2024-09-20
1525,Иванов Никодим Арсенович,ayol,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2025-03-19
1526,Константинов Натан Чеславович,ayol,Yaxshi,2025-04-26
1527,Виктория Яковлевна Григорьева,erkak,Rahmat,2025-02-01
1528,Яковлев Всемил Анисимович,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-08-02
1529,Федосеева Клавдия Афанасьевна,erkak,Bankomatdan pul yechishda ko'pincha 'server error' chiqadi. Bu muammoni imkon qadar tezroq hal qilishlaringizni so'rayman.,2025-03-14
1530,Костин Платон Архипович,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-12-10
1531,Бирюков Ананий Якубович,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-04-06
1532,Никонова Ираида Альбертовна,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-05-24
1533,Клавдия Архиповна Ефремова,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-09-23
1534,Варлаам Игоревич Потапов,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2025-04-09
1535,тов. Зиновьев Мартьян Егорович,ayol,Gap yo'q,2025-03-24
1536,Сильвестр Иларионович Морозов,erkak,Bankomatdan pul yechishda ko'pincha 'server error' chiqadi. Bu muammoni imkon qadar tezroq hal qilishlaringizni so'rayman.,2024-04-26
1537,Евсеева Синклитикия Матвеевна,ayol,Norozi,2025-04-03
1538,Ирина Алексеевна Нестерова,ayol,Yaxshi,2024-09-14
1539,Дементьева Пелагея Матвеевна,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2025-04-12
1540,Сысоева Прасковья Анатольевна,ayol,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-07-16
1541,Михайлова Эмилия Георгиевна,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2025-02-26
1542,Красильникова Агата Борисовна,ayol,Tezroq,2025-03-29
1543,Мартынов Спиридон Антипович,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-07-10
1544,Антонова Ираида Богдановна,ayol,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2024-11-27
1545,Комиссарова Элеонора Рубеновна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-12-28
1546,Иванна Валентиновна Павлова,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2025-04-02
1547,Вера Аркадьевна Субботина,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-10-28
1548,Ульян Трофимович Горбачев,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2025-01-22
1549,Ковалева Елизавета Степановна,ayol,"Mening hisobimdan pul yechilmagan bo'lsa ham, balans kamaydi. Bunday xatolar mijoz ishonchini kamaytiradi. Iltimos, bu masalaga jiddiy yondashing.",2025-01-08
1550,Радован Данилович Одинцов,erkak,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-07-03
1551,Алевтина Аскольдовна Захарова,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-07-27
1552,Василиса Рубеновна Сидорова,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-11-27
1553,Устинов Леон Гурьевич,ayol,Bankomatdan pul yechishda ko'pincha 'server error' chiqadi. Bu muammoni imkon qadar tezroq hal qilishlaringizni so'rayman.,2025-04-15
1554,Вера Афанасьевна Осипова,ayol,Zo'r!,2024-11-17
1555,Белозеров Аникей Ермолаевич,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-07-27
1556,Анжела Кузьминична Брагина,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-08-22
1557,Ершов Онуфрий Тихонович,erkak,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-06-03
1558,Орехов Артем Анисимович,erkak,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-03-08
1559,Лукия Викторовна Зиновьева,erkak,Tezroq,2024-05-20
1560,Савин Ярополк Эдгардович,erkak,Kechirasiz,2025-03-16
1561,Носова Маргарита Ильинична,ayol,Rahmat,2025-03-28
1562,Дмитрий Арсенович Евдокимов,erkak,Kechirasiz,2024-07-03
1563,Белов Ростислав Еремеевич,ayol,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-07-07
1564,Овчинников Ефим Елизарович,ayol,Norozi,2025-02-16
1565,Устинов Евграф Витальевич,erkak,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-12-08
1566,Ефимов Тихон Егорович,ayol,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-12-07
1567,Громова Виктория Петровна,ayol,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-12-31
1568,Воронцов Тит Демьянович,erkak,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-08-22
1569,Влас Устинович Ефремов,erkak,Zo'r!,2024-06-24
1570,Назар Богданович Буров,erkak,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-10-04
1571,Василий Феликсович Лебедев,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-06-01
1572,Ольга Натановна Шарова,erkak,Kechirasiz,2025-04-14
1573,Гедеон Фомич Лебедев,ayol,Internet banking orqali pul o'tkazishda ba'zan xatoliklar chiqadi va tranzaksiyalar to'liq amalga oshmaydi. Bu holat ko'proq tungi soatlarda kuzatiladi. Tuzatishingizni so'rayman.,2024-07-18
1574,Лазарева Октябрина Вячеславовна,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-12-16
1575,Вацлав Яковлевич Пестов,ayol,Yaxshi,2024-11-24
1576,Зоя Константиновна Мухина,erkak,"Mening hisobimdan pul yechilmagan bo'lsa ham, balans kamaydi. Bunday xatolar mijoz ishonchini kamaytiradi. Iltimos, bu masalaga jiddiy yondashing.",2024-07-05
1577,Осипова Валерия Эльдаровна,erkak,Kechirasiz,2025-04-02
1578,Анастасия Андреевна Иванова,ayol,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2025-02-14
1579,Татьяна Викторовна Ефремова,ayol,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-03-10
1580,Тарасов Капитон Валентинович,ayol,"Mening kredit kartam bloklandi va mijozlarga xizmat ko'rsatish markaziga murojaat qilganimda javob olish uchun ko'p kutishimga to'g'ri keldi. Iltimos, xizmat sifatini oshiring.",2024-05-25
1581,Емельянов Евгений Венедиктович,erkak,"Hisobim bloklandi, yordam bering iltimos",2025-03-13
1582,Беспалов Михаил Архипович,erkak,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2025-03-01
1583,Василий Ермилович Ершов,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-07-27
1584,Тамара Семеновна Турова,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-09-06
1585,Мартынов Гордей Исидорович,ayol,Kartani yangilash uchun ko'p vaqt ketdi,2024-08-19
1586,Валентина Юльевна Ширяева,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2025-01-04
1587,Ираида Станиславовна Третьякова,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-08-12
1588,Денисова Вероника Эдуардовна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-05-08
1589,Ольга Викторовна Рыбакова,ayol,"Mobil ilovada biometrik autentifikatsiya ishlamay qoldi. Ilovani qayta o'rnatdim, ammo muammo hal bo'lmadi. Iltimos, yordam bering.",2024-08-03
1590,Соловьева Фаина Федоровна,erkak,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2024-10-19
1591,Нина Наумовна Тарасова,erkak,"Yangi versiya yangilandi, interfeys ancha yaxshi",2024-12-02
1592,Людмила Григорьевна Гурьева,erkak,Tezroq,2025-03-16
1593,Феоктист Якубович Евсеев,erkak,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2024-11-29
1594,Кудряшов Мартьян Зиновьевич,ayol,Yaxshi,2024-11-12
1595,Савельева Валентина Валентиновна,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2025-01-13
1596,Наина Алексеевна Афанасьева,erkak,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2024-12-19
1597,Лидия Валериевна Кудрявцева,ayol,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2025-02-06
1598,Станимир Аверьянович Марков,erkak,"Onlayn banking interfeysi yaxshi, lekin kechikishlar bor",2024-07-08
1599,Вадим Ермолаевич Давыдов,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2025-01-15
1600,Василиса Макаровна Лобанова,ayol,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-12-16
1601,Октябрина Архиповна Давыдова,erkak,"Salom, Anorbank ilovasidan juda mamnunman. Avval ko'p muammolar bo'lgan edi, lekin hozirgi yangilanishlardan keyin deyarli barcha xatoliklar tuzatilgan. Tezkor xizmat uchun rahmat!",2024-09-20
1602,Панфил Фокич Филиппов,erkak,Zo'r!,2025-03-07
1603,Ковалев Филимон Витальевич,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2024-11-30
1604,Кулакова София Егоровна,ayol,"Mobil ilovada biometrik autentifikatsiya ishlamay qoldi. Ilovani qayta o'rnatdim, ammo muammo hal bo'lmadi. Iltimos, yordam bering.",2024-09-11
1605,Виктория Геннадьевна Савина,erkak,"Ilova yaxshi ishlayapti, lekin ba'zan sekinlashadi",2024-07-07
1606,Константинова Лора Кирилловна,ayol,Anorbankning kredit takliflari va aksiya shartlari haqida ko'proq ma'lumot istardim. Marketing kampaniyalari aniqroq va osonroq tushunarli bo'lishi kerak.,2025-03-31
1607,Синклитикия Ивановна Лаврентьева,erkak,Gap yo'q,2024-07-12
1608,Феликс Денисович Тарасов,erkak,"Pul ko'chirish jarayoni tez va oson bo'ldi, rahmat",2024-08-12
1609,Харитон Демьянович Маслов,erkak,"Mobil ilovada biometrik autentifikatsiya ishlamay qoldi. Ilovani qayta o'rnatdim, ammo muammo hal bo'lmadi. Iltimos, yordam bering.",2024-11-22
1610,Олимпиада Эдуардовна Афанасьева,erkak,Men yangi mijozman va Anorbankdagi xizmatlardan juda mamnunman. Hisob ochish jarayoni juda tez va qulay bo'ldi. Xodimlar mehribon va yordam berishga tayyor.,2024-10-07
1611,Нестеров Ферапонт Эдгарович,erkak,"Mening hisobimdan pul yechilmagan bo'lsa ham, balans kamaydi. Bunday xatolar mijoz ishonchini kamaytiradi. Iltimos, bu masalaga jiddiy yondashing.",2024-05-01
1612,Белов Святослав Гурьевич,erkak,Kartani yangilash uchun ko'p vaqt ketdi,2024-09-29
1613,Лукия Аскольдовна Уварова,ayol,Kechirasiz,2024-06-09
1614,Трофимов Матвей Матвеевич,erkak,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2024-06-25
1615,Валентина Эдуардовна Лыткина,erkak,Operatorlar bilan bog'lanish qiyinroq bo'ldi,2024-09-04
1616,Валерий Якубович Казаков,erkak,Bloklangan kartani ochish uchun yana shaxsan filialga borish kerak ekan,2024-12-26
1617,Анжела Богдановна Архипова,ayol,Tezroq,2024-06-24
1618,Ирина Тарасовна Сафонова,ayol,Kechirasiz,2024-07-01
1619,Нифонт Адрианович Кудряшов,erkak,"Ilovadagi yangi cashback funksiyasi haqida ma'lumot topa olmadim. Iltimos, ilova ichida batafsil tushuntirish qo'shing.",2024-09-07
